,inter_event_col_dist,inter_event_time(min),folder_name,species,rel_exp_idx
30,53.47006534190075,31.0,alclat4_stem,alclat,2
31,76.28526616147786,17.0,alclat4_stem,alclat,2
32,8.62345882055152,4.0,alclat4_stem,alclat,2
33,3.066632640678421,6.0,alclat4_stem,alclat,2
34,5.001873054873187,3.0,alclat4_stem,alclat,2
35,149.80866641633642,18.0,alclat4_stem,alclat,2
36,5.379312965107545,5.0,alclat4_stem,alclat,2
37,38.161312295593774,23.0,alclat4_stem,alclat,2
38,10.619323270921058,4.0,alclat4_stem,alclat,2
39,53.17020897675698,13.0,alclat4_stem,alclat,2
40,77.09526076557663,2.0,alclat4_stem,alclat,2
41,36.516368878263705,4.0,alclat4_stem,alclat,2
42,32.28706999451782,29.0,alclat4_stem,alclat,2
43,19.789405189763073,11.0,alclat4_stem,alclat,2
44,66.95194364292229,2.0,alclat4_stem,alclat,2
45,73.51390601569418,10.0,alclat4_stem,alclat,2
46,23.59883359665588,26.0,alclat4_stem,alclat,2
47,22.433810047671045,2.0,alclat4_stem,alclat,2
48,0.827886710239568,4.0,alclat4_stem,alclat,2
49,51.99451471611104,8.0,alclat4_stem,alclat,2
50,1.6411862127441736,4.0,alclat4_stem,alclat,2
51,27.497773174415528,3.0,alclat4_stem,alclat,2
52,48.04888731738825,4.0,alclat4_stem,alclat,2
53,29.813897790242777,8.0,alclat4_stem,alclat,2
54,6.378348204695868,2.0,alclat4_stem,alclat,2
55,22.852166302907904,13.0,alclat4_stem,alclat,2
56,13.834492782617758,15.0,alclat4_stem,alclat,2
57,7.915498273877063,10.0,alclat4_stem,alclat,2
58,42.13187036690081,42.0,alclat4_stem,alclat,2
59,24.294985152315064,27.0,alclat4_stem,alclat,2
60,83.23714512412423,11.0,alclat4_stem,alclat,2
61,23.67478235392565,14.0,alclat4_stem,alclat,2
62,80.2692016032922,49.0,alclat4_stem,alclat,2
63,80.78403494099172,21.0,alclat4_stem,alclat,2
64,50.38308421436281,19.0,alclat4_stem,alclat,2
65,0.5158354525186155,2.0,alclat4_stem,alclat,2
66,71.90927999587961,4.0,alclat4_stem,alclat,2
67,55.57648295319959,29.0,alclat4_stem,alclat,2
68,119.86466786049854,13.0,alclat4_stem,alclat,2
69,117.89858772990817,6.0,alclat4_stem,alclat,2
70,0.14140480591538562,2.0,alclat4_stem,alclat,2
71,1.7424242424240504,7.0,alclat4_stem,alclat,2
72,2.562424242423816,10.0,alclat4_stem,alclat,2
73,125.90474576271083,23.0,alclat4_stem,alclat,2
74,113.78654170960209,7.0,alclat4_stem,alclat,2
75,47.188273134964476,6.0,alclat4_stem,alclat,2
76,43.50371856738366,2.0,alclat4_stem,alclat,2
77,47.918926120798176,4.0,alclat4_stem,alclat,2
78,1.282845696436624,2.0,alclat4_stem,alclat,2
79,1.0997114408851303,17.0,alclat4_stem,alclat,2
80,0.8134625795352122,2.0,alclat4_stem,alclat,2
81,1.0862604412064911,2.0,alclat4_stem,alclat,2
82,26.643186252338552,114.0,alclat4_stem,alclat,2
83,1.6561388352816948,2.0,alclat4_stem,alclat,2
84,18.917344173441904,10.0,alclat4_stem,alclat,2
85,48.230696798493625,7.0,alclat4_stem,alclat,2
86,99.05291902071497,18.0,alclat4_stem,alclat,2
87,50.13190800129627,9.0,alclat4_stem,alclat,2
88,13.854905417317667,12.0,alclat4_stem,alclat,2
89,13.877475559613032,3.0,alclat4_stem,alclat,2
90,1.8171583028391467,21.0,alclat4_stem,alclat,2
91,45.942117375122336,2.0,alclat4_stem,alclat,2
92,48.756304683479925,2.0,alclat4_stem,alclat,2
93,91.46275335614604,40.0,alclat4_stem,alclat,2
94,69.27082459525175,88.0,alclat4_stem,alclat,2
95,34.74299893654654,2.0,alclat4_stem,alclat,2
96,56.89421728341577,46.0,alclat4_stem,alclat,2
97,54.80463865057473,38.0,alclat4_stem,alclat,2
98,0.7137098037548242,42.0,alclat4_stem,alclat,2
99,24.96203651339127,44.0,alclat4_stem,alclat,2
100,27.433589812680566,36.0,alclat4_stem,alclat,2
101,0.04214429892613225,6.0,alclat4_stem,alclat,2
102,31.028713659897022,4.0,alclat4_stem,alclat,2
103,34.66090167120123,32.0,alclat4_stem,alclat,2
104,3.8526986734819104,2.0,alclat4_stem,alclat,2
105,26.42603790195568,10.0,alclat4_stem,alclat,2
106,59.52553872413017,13.0,alclat4_stem,alclat,2
107,26.824949755956368,15.0,alclat4_stem,alclat,2
108,104.90292119876028,19.0,alclat4_stem,alclat,2
109,65.67283825122888,21.0,alclat4_stem,alclat,2
110,33.2452256944448,10.0,alclat4_stem,alclat,2
111,37.806146572104154,21.0,alclat4_stem,alclat,2
112,62.69284332688642,36.0,alclat4_stem,alclat,2
113,88.93475378787957,23.0,alclat4_stem,alclat,2
114,29.031741352200783,6.0,alclat4_stem,alclat,2
115,7.250932736382197,6.0,alclat4_stem,alclat,2
116,83.35260573419993,42.0,alclat4_stem,alclat,2
117,38.99195551875002,3.0,alclat4_stem,alclat,2
118,124.62137363719987,42.0,alclat4_stem,alclat,2
119,22.165102060674542,31.0,alclat4_stem,alclat,2
120,1.6647727272722364,21.0,alclat4_stem,alclat,2
121,21.35881979695239,13.0,alclat4_stem,alclat,2
122,0.6648870995994116,2.0,alclat4_stem,alclat,2
123,70.82628244600181,2.0,alclat4_stem,alclat,2
124,0.38166358098715136,2.0,alclat4_stem,alclat,2
125,13.947527327682224,88.0,alclat4_stem,alclat,2
126,0.7431060713815327,2.0,alclat4_stem,alclat,2
127,1.3717446258635277,4.0,alclat4_stem,alclat,2
128,37.25522791353393,3.0,alclat4_stem,alclat,2
129,33.01076635250428,50.0,alclat4_stem,alclat,2
130,0.7745954896056446,6.0,alclat4_stem,alclat,2
131,2.5649643279242014,2.0,alclat4_stem,alclat,2
132,1.157348677460277,2.0,alclat4_stem,alclat,2
133,63.653159919396984,95.0,alclat4_stem,alclat,2
1,74.1667618453198,85.0,alclat5.2_stem,alclat,3
2,332.4042166268684,13.0,alclat5.2_stem,alclat,3
3,378.3396299525037,42.0,alclat5.2_stem,alclat,3
4,20.546397438736676,10.0,alclat5.2_stem,alclat,3
5,352.31137663596047,51.0,alclat5.2_stem,alclat,3
6,191.07044516003276,76.0,alclat5.2_stem,alclat,3
7,51.19779501459777,215.0,alclat5.2_stem,alclat,3
1,20.008528070566513,2.0,alclat7_stem,alclat,4
2,9.816263067358989,2.0,alclat7_stem,alclat,4
3,66.20975378787858,23.0,alclat7_stem,alclat,4
4,23.521338823551957,2.0,alclat7_stem,alclat,4
5,38.97450994206946,21.0,alclat7_stem,alclat,4
6,43.570941213179026,3.0,alclat7_stem,alclat,4
7,3.1294699853766588,10.0,alclat7_stem,alclat,4
8,47.72046587034856,44.0,alclat7_stem,alclat,4
9,21.915565080081876,2.0,alclat7_stem,alclat,4
10,39.88449615518584,4.0,alclat7_stem,alclat,4
11,8.379122853545653,24.0,alclat7_stem,alclat,4
12,64.031334626447,61.0,alclat7_stem,alclat,4
13,48.4139928698753,2.0,alclat7_stem,alclat,4
14,52.06377319547505,2.0,alclat7_stem,alclat,4
15,170.08664901246823,8.0,alclat7_stem,alclat,4
16,6.280361757106164,2.0,alclat7_stem,alclat,4
17,10.397766555137537,2.0,alclat7_stem,alclat,4
18,123.71700544632921,13.0,alclat7_stem,alclat,4
19,142.07973116978064,52.0,alclat7_stem,alclat,4
20,146.50865302628125,68.0,alclat7_stem,alclat,4
21,185.0055311481603,82.0,alclat7_stem,alclat,4
22,129.14850427350524,42.0,alclat7_stem,alclat,4
23,61.547177408879236,6.0,alclat7_stem,alclat,4
24,8.063164893616772,319.0,alclat7_stem,alclat,4
25,177.2922794117644,7.0,alclat7_stem,alclat,4
26,113.99540441176441,6.0,alclat7_stem,alclat,4
27,16.14330357142893,797.0,alclat7_stem,alclat,4
28,14.321428571429124,389.0,alclat7_stem,alclat,4
1,48.11277947165763,66.0,alclat8_stem,alclat,5
2,113.16929840381852,2.0,alclat8_stem,alclat,5
3,11.923903250606486,103.0,alclat8_stem,alclat,5
4,78.83158016951108,53.0,alclat8_stem,alclat,5
5,124.28917207915669,12.0,alclat8_stem,alclat,5
6,74.86840512981308,57.0,alclat8_stem,alclat,5
7,63.4336493970103,38.0,alclat8_stem,alclat,5
8,79.48553835886321,76.0,alclat8_stem,alclat,5
9,7.751694970793437,6.0,alclat8_stem,alclat,5
10,22.75557209719892,243.0,alclat8_stem,alclat,5
11,14.41850890540519,2.0,alclat8_stem,alclat,5
12,21.736465908046625,6.0,alclat8_stem,alclat,5
13,12.98234165827455,74.0,alclat8_stem,alclat,5
14,28.57458902082334,51.0,alclat8_stem,alclat,5
15,24.817497606694758,84.0,alclat8_stem,alclat,5
16,44.94357775870367,194.0,alclat8_stem,alclat,5
17,3.8577043792257655,2.0,alclat8_stem,alclat,5
18,75.80187293814208,50.0,alclat8_stem,alclat,5
19,105.15691604318567,11.0,alclat8_stem,alclat,5
20,3.317965583104751,4.0,alclat8_stem,alclat,5
21,50.28528844363177,7.0,alclat8_stem,alclat,5
22,9.04309445823236,14.0,alclat8_stem,alclat,5
23,6.01272353465896,85.0,alclat8_stem,alclat,5
24,64.22688016307046,8.0,alclat8_stem,alclat,5
25,78.73396673553844,156.0,alclat8_stem,alclat,5
26,57.47448574203304,38.0,alclat8_stem,alclat,5
27,44.30851063829755,2.0,alclat8_stem,alclat,5
28,129.6760563380276,120.0,alclat8_stem,alclat,5
29,17.960311330347736,6.0,alclat8_stem,alclat,5
30,13.483449319249246,3.0,alclat8_stem,alclat,5
31,95.06934264276566,2.0,alclat8_stem,alclat,5
32,129.82992442682234,2.0,alclat8_stem,alclat,5
33,32.682824932038784,15.0,alclat8_stem,alclat,5
34,172.42239884285328,4.0,alclat8_stem,alclat,5
35,8.77690000777909,2.0,alclat8_stem,alclat,5
36,105.31172132146196,341.0,alclat8_stem,alclat,5
37,0.7148841354729711,5.0,alclat8_stem,alclat,5
38,87.40434447217842,666.0,alclat8_stem,alclat,5
39,12.586503730238576,29.0,alclat8_stem,alclat,5
40,13.701610264434692,2.0,alclat8_stem,alclat,5
41,3.5596742611359105,2.0,alclat8_stem,alclat,5
42,138.19872793353983,2.0,alclat8_stem,alclat,5
43,163.50274224397617,24.0,alclat8_stem,alclat,5
44,14.071299901616442,2.0,alclat8_stem,alclat,5
45,85.0669696106225,78.0,alclat8_stem,alclat,5
46,75.23884249770822,223.0,alclat8_stem,alclat,5
47,17.66321301247865,236.0,alclat8_stem,alclat,5
48,12.430616005615775,647.0,alclat8_stem,alclat,5
49,30.05587221492482,1531.0,alclat8_stem,alclat,5
50,29.783999487718518,219.0,alclat8_stem,alclat,5
1,4.65862258150662,3.0,casarb10_stem,casarb,1
2,34.90743459397288,174.0,casarb10_stem,casarb,1
3,44.38891815682814,2194.0,casarb10_stem,casarb,1
4,16.341369983829395,2.0,casarb10_stem,casarb,1
1,38.245601645012954,59.0,casarb2.2_stem,casarb,2
2,1.5546869344968286,2.0,casarb2.2_stem,casarb,2
3,12.664801592652736,161.0,casarb2.2_stem,casarb,2
4,48.360108408154346,26.0,casarb2.2_stem,casarb,2
5,25.003700422502078,39.0,casarb2.2_stem,casarb,2
6,19.082224988951324,11.0,casarb2.2_stem,casarb,2
7,6.707072468170651,4.0,casarb2.2_stem,casarb,2
8,3.107143418196017,4.0,casarb2.2_stem,casarb,2
9,11.998392406021694,2.0,casarb2.2_stem,casarb,2
10,2.3679144082646673,3.0,casarb2.2_stem,casarb,2
11,14.646606342847534,8.0,casarb2.2_stem,casarb,2
12,10.251135274937297,6.0,casarb2.2_stem,casarb,2
13,4.790101814087478,9.0,casarb2.2_stem,casarb,2
14,3.1547945411923592,12.0,casarb2.2_stem,casarb,2
15,38.69593044385506,19.0,casarb2.2_stem,casarb,2
16,33.19535994781805,2.0,casarb2.2_stem,casarb,2
17,46.722687671687424,2.0,casarb2.2_stem,casarb,2
18,39.19330596958116,7.0,casarb2.2_stem,casarb,2
19,5.377834729153207,2.0,casarb2.2_stem,casarb,2
20,9.212448487231597,2.0,casarb2.2_stem,casarb,2
21,65.6101245347022,6.0,casarb2.2_stem,casarb,2
22,8.60057663130587,4.0,casarb2.2_stem,casarb,2
23,8.449509555526106,7.0,casarb2.2_stem,casarb,2
24,1.766515075071851,2.0,casarb2.2_stem,casarb,2
25,38.34457297411889,6.0,casarb2.2_stem,casarb,2
26,16.94106076336014,8.0,casarb2.2_stem,casarb,2
27,7.759835690070275,2.0,casarb2.2_stem,casarb,2
28,20.559493923887032,13.0,casarb2.2_stem,casarb,2
29,24.7933315082237,4.0,casarb2.2_stem,casarb,2
30,9.14822357888906,6.0,casarb2.2_stem,casarb,2
31,5.170085176829417,3.0,casarb2.2_stem,casarb,2
32,26.052364864864956,14.0,casarb2.2_stem,casarb,2
33,14.610616391015924,2.0,casarb2.2_stem,casarb,2
34,45.232587441007,2.0,casarb2.2_stem,casarb,2
35,38.00386142697957,13.0,casarb2.2_stem,casarb,2
36,27.85714368481574,2.0,casarb2.2_stem,casarb,2
37,52.545666018029635,2.0,casarb2.2_stem,casarb,2
38,5.542493269440456,2.0,casarb2.2_stem,casarb,2
39,48.95318186176675,5.0,casarb2.2_stem,casarb,2
40,34.90329483324359,2.0,casarb2.2_stem,casarb,2
41,1.7937801591230311,10.0,casarb2.2_stem,casarb,2
42,18.789836213480726,2.0,casarb2.2_stem,casarb,2
43,58.379286746155955,17.0,casarb2.2_stem,casarb,2
44,10.49003734562649,434.0,casarb2.2_stem,casarb,2
1,13.266111779012817,19.0,casarb4_stem,casarb,3
2,34.327077526371255,42.0,casarb4_stem,casarb,3
3,26.079209879848662,44.0,casarb4_stem,casarb,3
4,0.9372519386020599,8.0,casarb4_stem,casarb,3
5,30.942331949386926,2.0,casarb4_stem,casarb,3
6,43.02440554256634,19.0,casarb4_stem,casarb,3
7,12.561673178959325,27.0,casarb4_stem,casarb,3
8,18.19582202949823,21.0,casarb4_stem,casarb,3
9,0.1273847690324601,7.0,casarb4_stem,casarb,3
10,4.220972017673432,2.0,casarb4_stem,casarb,3
11,29.940860729005408,10.0,casarb4_stem,casarb,3
12,36.9137181760037,13.0,casarb4_stem,casarb,3
13,4.049983452599321,6.0,casarb4_stem,casarb,3
14,18.752881920746233,8.0,casarb4_stem,casarb,3
15,1.463927653148346,2.0,casarb4_stem,casarb,3
16,12.01479682236095,38.0,casarb4_stem,casarb,3
17,6.721612862814254,15.0,casarb4_stem,casarb,3
18,37.03322030111127,4.0,casarb4_stem,casarb,3
19,17.99548579005875,44.0,casarb4_stem,casarb,3
20,46.77421335195015,13.0,casarb4_stem,casarb,3
21,16.043853179379596,8.0,casarb4_stem,casarb,3
22,26.45788479993263,32.0,casarb4_stem,casarb,3
23,7.313416422287901,14.0,casarb4_stem,casarb,3
24,2.475418030387573,59.0,casarb4_stem,casarb,3
25,3.2994762606408585,332.0,casarb4_stem,casarb,3
26,50.38430979508399,272.0,casarb4_stem,casarb,3
27,12.932420117394429,575.0,casarb4_stem,casarb,3
28,16.141028031574535,57.0,casarb4_stem,casarb,3
29,17.387034625297872,10.0,casarb4_stem,casarb,3
30,6.980995732501924,47.0,casarb4_stem,casarb,3
31,29.919263553497785,84.0,casarb4_stem,casarb,3
32,9.058220426002265,2.0,casarb4_stem,casarb,3
33,1.3170967741934874,4.0,casarb4_stem,casarb,3
34,52.48086220629182,13.0,casarb4_stem,casarb,3
35,1.4288718150776276,262.0,casarb4_stem,casarb,3
36,8.86046099290769,543.0,casarb4_stem,casarb,3
1,16.21485599535319,9.0,casarb5_stem,casarb,4
2,20.1051035707535,8.0,casarb5_stem,casarb,4
3,18.020983010582455,31.0,casarb5_stem,casarb,4
4,3.5913282851175836,11.0,casarb5_stem,casarb,4
5,5.885119321806371,31.0,casarb5_stem,casarb,4
6,31.50060308597739,3.0,casarb5_stem,casarb,4
7,21.046894903496366,50.0,casarb5_stem,casarb,4
8,4.247020817200195,4.0,casarb5_stem,casarb,4
9,3.582284860982554,21.0,casarb5_stem,casarb,4
10,5.44725375268365,61.0,casarb5_stem,casarb,4
11,58.40421455938707,31.0,casarb5_stem,casarb,4
12,30.527925929557483,25.0,casarb5_stem,casarb,4
13,30.520263094308405,61.0,casarb5_stem,casarb,4
14,44.833253701751744,28.0,casarb5_stem,casarb,4
15,49.22179955282064,18.0,casarb5_stem,casarb,4
16,68.58416311824547,38.0,casarb5_stem,casarb,4
17,39.27308101535175,132.0,casarb5_stem,casarb,4
18,14.59704461494664,441.0,casarb5_stem,casarb,4
19,6.838932806324408,177.0,casarb5_stem,casarb,4
20,28.097341337907636,10.0,casarb5_stem,casarb,4
21,31.757994981548705,55.0,casarb5_stem,casarb,4
22,42.69596400341757,323.0,casarb5_stem,casarb,4
23,35.39248357513031,2.0,casarb5_stem,casarb,4
24,42.21413407192816,21.0,casarb5_stem,casarb,4
25,6.057623857624122,17.0,casarb5_stem,casarb,4
26,29.475132275132637,7.0,casarb5_stem,casarb,4
27,2.863703703703095,369.0,casarb5_stem,casarb,4
28,8.918409785932027,72.0,casarb5_stem,casarb,4
29,27.969915708098483,107.0,casarb5_stem,casarb,4
30,20.81808344981448,2.0,casarb5_stem,casarb,4
31,35.942066094512654,63.0,casarb5_stem,casarb,4
32,5.4908896891449785,6.0,casarb5_stem,casarb,4
33,19.795079633279244,2.0,casarb5_stem,casarb,4
34,11.098535287515489,240.0,casarb5_stem,casarb,4
35,4.1580812633637265,2.0,casarb5_stem,casarb,4
36,2.4307525316142744,2.0,casarb5_stem,casarb,4
37,2.1778833107192384,2.0,casarb5_stem,casarb,4
38,0.8291866028708341,2.0,casarb5_stem,casarb,4
39,20.213008937437365,9.0,casarb5_stem,casarb,4
40,46.00731613400063,239.0,casarb5_stem,casarb,4
1,41.461458704307404,3.0,casarb6_stem,casarb,5
2,25.501816311125737,2.0,casarb6_stem,casarb,5
3,51.62098695986563,23.0,casarb6_stem,casarb,5
4,44.43558762120074,2.0,casarb6_stem,casarb,5
5,22.192172126875477,2.0,casarb6_stem,casarb,5
6,81.99010063515144,2.0,casarb6_stem,casarb,5
7,23.94832797172603,17.0,casarb6_stem,casarb,5
8,8.572171382954707,4.0,casarb6_stem,casarb,5
9,51.02363230702508,15.0,casarb6_stem,casarb,5
10,12.138841720507514,6.0,casarb6_stem,casarb,5
11,69.8366518048538,4.0,casarb6_stem,casarb,5
12,72.26849598455803,2.0,casarb6_stem,casarb,5
13,29.36437848219157,7.0,casarb6_stem,casarb,5
14,64.44047584442319,2.0,casarb6_stem,casarb,5
15,98.48281426361757,2.0,casarb6_stem,casarb,5
16,68.70871506234027,2.0,casarb6_stem,casarb,5
17,49.00953996889035,8.0,casarb6_stem,casarb,5
18,99.22032833099786,4.0,casarb6_stem,casarb,5
19,175.5253466338275,3.0,casarb6_stem,casarb,5
20,119.5663371366731,6.0,casarb6_stem,casarb,5
21,101.78494476974862,4.0,casarb6_stem,casarb,5
22,122.69433134081027,13.0,casarb6_stem,casarb,5
23,8.517423497582627,2.0,casarb6_stem,casarb,5
24,22.196488745700208,2.0,casarb6_stem,casarb,5
25,90.65397752202631,4.0,casarb6_stem,casarb,5
26,154.11954289642716,2.0,casarb6_stem,casarb,5
27,73.68649953550528,23.0,casarb6_stem,casarb,5
28,37.01633542138791,13.0,casarb6_stem,casarb,5
29,45.10201768041878,19.0,casarb6_stem,casarb,5
30,8.931294363480674,4.0,casarb6_stem,casarb,5
31,32.63872147745349,10.0,casarb6_stem,casarb,5
32,3.448237393169677,13.0,casarb6_stem,casarb,5
33,91.35748266712483,6.0,casarb6_stem,casarb,5
34,0.36381407559741774,32.0,casarb6_stem,casarb,5
35,77.57655648618515,54.0,casarb6_stem,casarb,5
36,9.061554127606883,55.0,casarb6_stem,casarb,5
37,10.532907196970996,4.0,casarb6_stem,casarb,5
38,45.54527215857206,61.0,casarb6_stem,casarb,5
39,47.548764179445755,71.0,casarb6_stem,casarb,5
40,1.0439414256383657,36.0,casarb6_stem,casarb,5
41,112.83266640319437,898.0,casarb6_stem,casarb,5
42,39.59233354528175,673.0,casarb6_stem,casarb,5
43,42.39848860997998,79.0,casarb6_stem,casarb,5
44,112.02543173879687,21.0,casarb6_stem,casarb,5
45,24.72432850550723,141.0,casarb6_stem,casarb,5
46,5.2930766068342905,343.0,casarb6_stem,casarb,5
1,12.67303845848437,17.0,casarb7_stem,casarb,6
2,19.476642847134713,2.0,casarb7_stem,casarb,6
3,14.379284649776992,2.0,casarb7_stem,casarb,6
4,0.6928546083565266,3.0,casarb7_stem,casarb,6
5,81.8344181189155,2.0,casarb7_stem,casarb,6
6,13.623788211616102,21.0,casarb7_stem,casarb,6
7,64.67094863048897,16.0,casarb7_stem,casarb,6
8,51.16041046011259,9.0,casarb7_stem,casarb,6
9,37.907940881926834,1376.0,casarb7_stem,casarb,6
10,112.81473411690462,842.0,casarb7_stem,casarb,6
11,111.45768012652297,5.0,casarb7_stem,casarb,6
1,52.33588893438383,2.0,casarb9_stem,casarb,7
2,108.66052064042302,8.0,casarb9_stem,casarb,7
3,61.05263157894825,2.0,casarb9_stem,casarb,7
4,68.04043645699704,7.0,casarb9_stem,casarb,7
5,0.7932920490200104,8.0,casarb9_stem,casarb,7
6,21.28775896418449,4.0,casarb9_stem,casarb,7
7,12.16671603894713,2.0,casarb9_stem,casarb,7
8,9.595698229158302,2.0,casarb9_stem,casarb,7
9,6.1044869131699215,5.0,casarb9_stem,casarb,7
10,16.668977675725955,2.0,casarb9_stem,casarb,7
11,25.622458482491822,2.0,casarb9_stem,casarb,7
12,48.127165390631376,2.0,casarb9_stem,casarb,7
13,70.62052353749459,2.0,casarb9_stem,casarb,7
