,cc_width,cc_height,cc_area,cc_centroid_row,cc_centroid_col,time_since_start(mins),cc_cen_col_dist_mean,folder_name
55,7.5,29.0,128.0,518.91907424666,464.0416589002789,1190,97.01444815193403,alclat2_stem
56,9.0,34.0,208.0,708.6201923076903,425.067307692308,1203,58.04009694396211,alclat2_stem
57,16.0,52.0,252.5,649.8461960070887,466.18467207762063,1219,99.15746132927362,alclat2_stem
58,9.0,29.0,125.0,13.976000000000047,325.56,1230,41.467210748345565,alclat2_stem
59,16.5,123.5,840.5,317.3784950672159,432.08197678853236,1253,65.05476604017903,alclat2_stem
60,9.5,88.0,342.5,690.1993414972296,384.9272694598475,1257,17.900058711502453,alclat2_stem
61,10.0,52.0,313.0,650.7603833865795,401.4153354632582,1261,34.388124714913204,alclat2_stem
62,10.0,58.0,243.0,829.4362139917719,389.4938271604925,1264,22.466616412148255,alclat2_stem
63,6.0,29.0,94.5,777.9030819598104,394.55667193497413,1266,27.52946118662848,alclat2_stem
64,7.0,28.5,101.5,883.8890065913383,390.8224458568734,1278,23.79523510852826,alclat2_stem
65,9.0,60.0,253.0,552.12252964427,472.3715415019793,1280,105.34433075363074,alclat2_stem
66,14.0,64.0,361.0,223.00791634916516,314.4666335696313,1285,52.560577178714794,alclat2_stem
67,21.0,108.0,558.0,219.70967741935243,314.4838709677387,1287,52.54333978060362,alclat2_stem
68,7.428571428571429,27.285714285714285,119.14285714285714,713.5515034947795,314.830320179815,1310,52.19689056853044,alclat2_stem
69,11.5,58.0,219.5,265.89778388278336,336.9068681318675,1354,30.120342616477416,alclat2_stem
70,5.0,19.0,77.0,573.2467532467538,402.7532467532472,1360,35.726036004901175,alclat2_stem
71,14.0,116.0,416.0,385.76682692307526,312.7067307692332,1438,54.32047997911479,alclat2_stem
72,26.0,140.0,988.0,167.56275303644074,325.3390688259151,1470,41.688141922434625,alclat2_stem
73,7.0,24.0,118.0,419.63559322033876,439.9576271186447,1472,72.93041637029847,alclat2_stem
74,14.5,60.5,288.5,310.79267440131025,445.46947047449044,1482,78.44225972614498,alclat2_stem
75,14.0,50.0,304.0,912.0328947368479,443.16118421052334,1507,76.13397346218073,alclat2_stem
76,7.0,57.0,259.0,600.4517374517362,401.7027027027035,1516,34.67549195435714,alclat2_stem
77,14.0,34.0,140.0,903.6499999999977,332.6285714285715,1573,34.398639319774134,alclat2_stem
78,3.6666666666666665,14.333333333333334,36.0,910.5981069157336,332.13168223333776,1575,34.89552851500781,alclat2_stem
79,11.0,90.0,370.0,721.0351351351395,385.36216216216076,1781,18.33495141381661,alclat2_stem
0,16.857142857142858,26.0,188.85714285714286,1151.0104724754406,369.3507217420966,108,7.305336651206752,ocoleu2_stem
1,18.0,15.75,105.375,441.7384079914593,434.6472207892655,141,59.09848065182559,ocoleu2_stem
2,21.133333333333333,32.3,339.5,1010.5421479546734,377.23619346901785,267,15.319045845251038,ocoleu2_stem
3,13.363636363636363,23.09090909090909,130.72727272727272,1502.316195186041,403.6402808984898,365,28.77240502040961,ocoleu2_stem
4,19.333333333333332,49.166666666666664,461.8333333333333,967.7520924958884,362.04707971997965,434,13.501660417458973,ocoleu2_stem
5,12.6,21.6,91.4,866.8749306633399,396.5058796223194,500,20.957139484880052,ocoleu2_stem
6,14.25,26.875,137.625,1800.1471319662426,503.4979797573626,548,127.94923961992322,ocoleu2_stem
7,20.157894736842106,27.05263157894737,222.0,375.93826712605255,426.45406641321705,1174,50.90532627577792,ocoleu2_stem
8,15.5,31.5,209.5,818.5591700680282,363.71727891156615,2192,11.831461225874904,ocoleu2_stem
9,26.0,61.0,456.0,1751.072368421041,123.09649122806928,3131,252.45224890936936,ocoleu2_stem
10,18.0,30.0,304.5,344.84102254428234,244.42689210950184,3342,131.12184802793877,ocoleu2_stem
11,18.333333333333332,18.833333333333332,145.0,1826.5176195196152,285.2386783555937,3420,90.31006178184555,ocoleu2_stem
12,13.0,17.0,79.0,881.253164556962,332.98734177215255,4027,42.56139836528763,ocoleu2_stem
13,19.0,18.333333333333332,114.66666666666667,336.1273971188639,272.1751794903558,4081,103.37356064708376,ocoleu2_stem
14,14.0,9.0,68.0,1897.7941176470604,465.6617647058818,4149,90.11302456844282,ocoleu2_stem
15,17.833333333333332,19.166666666666668,153.83333333333334,124.5814326011819,507.7636911766219,4151,195.40169583595355,ocoleu2_stem
16,12.529411764705882,13.411764705882353,68.29411764705883,893.9171734933661,340.3041270421112,4153,162.5185303129025,ocoleu2_stem
17,16.818181818181817,17.454545454545453,130.63636363636363,244.89356701303393,432.05316222610867,4155,211.66408785652692,ocoleu2_stem
18,13.0,18.0,76.0,342.3295540438398,489.9909297052157,4158,168.21315192743762,ocoleu2_stem
19,16.65,16.35,117.4,556.934101078013,375.32581272233034,4160,205.95234288138968,ocoleu2_stem
20,14.0,9.5,56.5,252.30210295040803,459.27605147520376,4162,182.03876333961077,ocoleu2_stem
21,12.642857142857142,17.357142857142858,84.57142857142857,643.7421553324764,350.6792009282099,4164,171.26718212544753,ocoleu2_stem
22,13.0,13.615384615384615,80.61538461538461,182.65516988551343,455.3545262444091,4166,176.9739185842049,ocoleu2_stem
23,18.5,16.5,92.5,19.07506361323153,52.04714447271701,4168,323.5015956647226,ocoleu2_stem
24,12.5,17.5,73.0,919.3068181818181,560.1469435736678,4171,184.59820343622815,ocoleu2_stem
25,15.0,11.5,76.25,216.16844365010914,95.16806360162701,4173,280.38067653581254,ocoleu2_stem
26,8.5,23.0,61.0,1137.8467274233649,208.27188621927667,4175,167.27685391816308,ocoleu2_stem
27,10.0,10.0,59.0,107.00868055555561,614.0677083333335,4177,238.51896819589376,ocoleu2_stem
28,12.11111111111111,14.333333333333334,76.44444444444444,716.2933634764449,316.4322378848263,4179,108.3698686418242,ocoleu2_stem
29,10.0,12.0,67.0,1871.7761194029872,46.71641791044781,4181,328.8323222269918,ocoleu2_stem
30,4.668122270742358,5.25764192139738,15.576419213973798,978.1002274345518,309.35808828582736,4184,157.83933607173117,ocoleu2_stem
31,13.0,12.75,76.25,240.99027845347987,393.7295870639724,4186,141.61828311858324,ocoleu2_stem
32,15.0,16.321428571428573,98.98214285714286,949.6131046018642,312.3372449534476,4188,136.25403299092585,ocoleu2_stem
33,14.714285714285714,13.428571428571429,82.28571428571429,95.51140324736987,365.7581302923262,4190,222.67433748698582,ocoleu2_stem
34,10.0,13.0,62.0,1417.870967741935,5.09677419354839,4192,370.45196594389114,ocoleu2_stem
35,17.833333333333332,14.166666666666666,101.83333333333333,293.01257710037015,424.85925824167964,4195,210.40828064250587,ocoleu2_stem
36,18.0,16.0,85.0,90.6941176470589,351.5294117647062,4197,24.019328372733696,ocoleu2_stem
0,9.75,38.0,151.75,251.24179167118703,123.0883232956823,27,24.9220291107215,ocoleu1_stem
1,25.333333333333332,299.0,2336.0,668.053335697168,144.39274743667627,458,19.557273513684418,ocoleu1_stem
2,6.0,17.0,60.0,417.3833333333339,188.60000000000022,475,40.589647593596226,ocoleu1_stem
3,12.0,35.0,147.0,743.5718894862739,189.70626200247145,521,41.6959095960673,ocoleu1_stem
4,27.0,298.6666666666667,1477.6666666666667,603.1345024891149,173.89353494040992,574,27.81735686554424,ocoleu1_stem
5,9.0,16.0,63.666666666666664,614.4856695029108,209.79692864606662,578,61.786576239662814,ocoleu1_stem
6,5.0,6.25,19.0,269.7790750915751,208.26958458208458,580,60.259232175680815,ocoleu1_stem
7,19.0,93.0,650.6666666666666,652.5263819652137,184.55019940179463,582,36.53984699539085,ocoleu1_stem
8,19.0,85.0,493.0,853.0466531440078,156.53752535497063,584,8.527172948565806,ocoleu1_stem
9,11.333333333333334,41.333333333333336,200.0,50.66780647374572,179.22694967901484,605,31.216597272611068,ocoleu1_stem
10,3.8,10.6,23.0,256.1908681961314,183.78322087269453,607,35.77286846629079,ocoleu1_stem
11,17.0,99.0,572.0,448.59090909091134,183.45279720279746,609,35.44244479639343,ocoleu1_stem
12,6.0,17.0,52.0,516.615384615384,180.0384615384616,612,32.02810913205778,ocoleu1_stem
13,47.5,453.5,2866.5,416.6435946635058,152.88738079045248,620,14.335549145861364,ocoleu1_stem
14,19.2,175.6,907.4,618.5384973616614,153.3103476427574,628,19.370034560443187,ocoleu1_stem
15,21.25,224.75,1296.75,749.8118409522287,72.35515063812956,668,75.65520176827539,ocoleu1_stem
16,10.5,60.0,258.5,87.10445632798579,91.79946524064164,677,56.21088716576206,ocoleu1_stem
17,8.0,39.0,199.0,155.417085427136,98.51256281407039,679,49.49778959233342,ocoleu1_stem
18,15.846153846153847,38.30769230769231,257.2307692307692,616.9135363607182,56.354696542439584,681,91.65565586396428,ocoleu1_stem
19,5.111111111111111,4.666666666666667,14.333333333333334,360.0157905057905,134.2424763254175,683,53.678314995028245,ocoleu1_stem
20,12.0,13.0,58.0,791.2464809823293,130.19541778975739,685,19.23315363881401,ocoleu1_stem
21,11.0,12.0,57.0,275.4035087719295,148.45614035087712,687,0.4457879444734374,ocoleu1_stem
22,5.5,5.0,15.0,863.7321428571429,41.392857142857146,689,106.61749526354663,ocoleu1_stem
23,5.0,5.5,14.0,354.2165775401069,248.82620320855614,691,100.81585080215238,ocoleu1_stem
24,6.333333333333333,7.148148148148148,23.11111111111111,830.9776609465937,100.55370502473433,694,61.288653133077204,ocoleu1_stem
25,5.0,6.714285714285714,15.571428571428571,239.25550430698596,184.69893067274757,696,58.18265282706956,ocoleu1_stem
26,4.875,5.75,16.875,630.1532203907204,133.14455498205498,698,97.94961561112845,ocoleu1_stem
27,21.636363636363637,22.318181818181817,286.09090909090907,142.43553351993407,139.6444343838363,700,40.020260407696064,ocoleu1_stem
28,23.2,180.0,1335.6,615.5231137409288,95.7854508172932,841,52.22490158911148,ocoleu1_stem
29,9.0,15.0,73.0,546.6849315068495,114.2739726027396,843,33.736379803664036,ocoleu1_stem
30,24.25,223.0,1814.75,760.394077326759,132.00591387852694,855,25.90261683923163,ocoleu1_stem
31,5.0,10.333333333333334,35.666666666666664,812.5862337662338,133.2370562770562,858,14.7732961293475,ocoleu1_stem
32,30.333333333333332,296.6666666666667,1489.6666666666667,227.2655962576662,188.48709380264367,996,40.47674139624288,ocoleu1_stem
33,8.5,20.5,100.5,880.1756815703393,158.39841875681583,1003,10.388066350411933,ocoleu1_stem
34,5.0,24.0,73.0,304.4657534246578,226.08219178082217,1133,78.07183937441815,ocoleu1_stem
35,10.5,25.0,124.5,52.219158200290366,184.4342591370891,1137,36.42390673068556,ocoleu1_stem
36,5.5,31.0,85.0,586.5389240671253,163.09004325620162,1280,19.546405514538378,ocoleu1_stem
37,5.0,13.0,36.5,597.8808695652176,171.23304347826098,1282,23.2226910718571,ocoleu1_stem
38,7.5,25.0,92.0,47.59787018255583,209.98199797160277,1291,61.97164556519867,ocoleu1_stem
39,15.25,189.5,880.75,589.3684423583584,160.22819808585487,1312,13.188138161723998,ocoleu1_stem
40,11.0,31.0,151.0,873.5827814569521,124.47682119205281,1314,23.533531214350788,ocoleu1_stem
41,19.0,79.5,584.0,691.1980778219807,104.67747809111617,1316,43.33287431528751,ocoleu1_stem
42,11.333333333333334,88.5,440.8333333333333,349.6154722118369,158.0401298711935,1379,10.029777464789461,ocoleu1_stem
43,7.5,33.5,100.75,728.9746630719983,132.9438001721105,1381,15.066552234293365,ocoleu1_stem
44,11.0,74.0,320.0,519.9406249999992,103.06874999999938,1394,44.941602406403774,ocoleu1_stem
45,8.0,87.0,329.0,444.3981762917934,105.0486322188446,1396,42.96172018755878,ocoleu1_stem
46,4.0,15.5,32.5,354.18811274509795,107.56801470588235,1398,40.44233770052141,ocoleu1_stem
47,6.333333333333333,31.333333333333332,107.66666666666667,146.11047606168577,153.025204435535,1402,5.014852029131428,ocoleu1_stem
48,16.5,195.0,807.5,316.60697517329464,151.6614399929109,1404,3.651087586509206,ocoleu1_stem
49,10.666666666666666,91.0,504.6666666666667,414.5546317246826,177.9794121260767,1547,29.969059719673037,ocoleu1_stem
50,16.0,84.5,486.5,747.7954179180972,155.3805765145416,1549,7.370224108137293,ocoleu1_stem
51,12.0,38.5,209.0,854.6122424975654,138.7418590583723,1551,9.268493348030958,ocoleu1_stem
52,6.0,17.0,62.0,36.48387096774194,199.2096774193547,1753,51.19932501295108,ocoleu1_stem
53,6.0,17.0,55.0,657.1272727272733,176.6727272727274,1762,28.662374866323518,ocoleu1_stem
54,8.0,17.0,82.0,54.7682926829269,177.92682926829235,1949,29.916476861888924,ocoleu1_stem
55,8.0,23.0,95.0,19.652631578947403,86.31578947368418,1962,61.69456293271956,ocoleu1_stem
56,7.0,30.0,104.0,79.39423076923066,92.25,1964,55.76035240640377,ocoleu1_stem
57,10.0,14.0,59.0,212.42372881355917,203.06779661016967,2958,55.057444203765726,ocoleu1_stem
0,10.3,24.1,117.4,330.4260667723247,46.57451738637969,92,132.69944416592435,tabhet1.2_stem
1,3.5,4.75,11.5,377.4583333333333,170.1155303030303,289,9.158431249273704,tabhet1.2_stem
2,7.333333333333333,26.333333333333332,82.0,476.203421516755,259.1497883597887,293,79.87582680748436,tabhet1.2_stem
3,16.5,330.0,2163.5,182.01788419071696,249.9717464763708,404,70.69778492406432,tabhet1.2_stem
4,4.333333333333333,34.0,98.66666666666667,599.4072638338371,96.89137794116645,413,82.3825836111376,tabhet1.2_stem
5,28.5,348.0,4705.0,328.73480165958745,265.43636332859165,490,86.16240177628782,tabhet1.2_stem
6,6.0,23.0,69.0,668.8550724637681,268.07246376811594,505,88.79850221581194,tabhet1.2_stem
7,29.0,699.0,6632.0,324.77653799760554,64.58926417370117,686,114.68469737860075,tabhet1.2_stem
8,6.0,15.0,55.0,133.27272727272722,77.65454545454543,740,101.61941609775855,tabhet1.2_stem
9,3.5,10.0,24.0,93.3513513513513,76.92874692874696,744,102.34521462355707,tabhet1.2_stem
10,5.666666666666667,8.5,29.833333333333332,288.4877916077464,188.845344559066,944,9.571383006762014,tabhet1.2_stem
11,10.8,44.7,233.2,339.28728497566607,235.02035340462461,952,55.74639185232054,tabhet1.2_stem
12,4.333333333333333,8.2,23.933333333333334,292.1412474894545,178.18921531468706,965,1.6421693738705907,tabhet1.2_stem
13,9.0,27.0,82.0,323.3170731707321,212.51219512195152,973,33.23823356964721,tabhet1.2_stem
14,11.833333333333334,85.83333333333333,434.0,313.41660354235313,226.2524071166531,1032,46.978445564348014,tabhet1.2_stem
15,6.0,28.0,114.0,288.4210526315794,63.3859649122806,1137,115.8879966400233,tabhet1.2_stem
16,5.0,24.0,89.0,262.9662921348317,63.696629213483064,1158,115.57733233882085,tabhet1.2_stem
17,8.5,57.0,202.5,552.1496212121218,225.92670454545436,1173,46.65274299315054,tabhet1.2_stem
18,5.666666666666667,7.833333333333333,29.0,396.57098343685294,243.8930193236715,1215,64.61905777136751,tabhet1.2_stem
19,8.0,19.0,94.0,465.67021276595847,191.8510638297871,1287,12.57710227748322,tabhet1.2_stem
20,7.5,20.375,81.625,442.29577208829875,196.5825721308215,1295,17.30861057851747,tabhet1.2_stem
21,17.0,304.0,1254.0,556.836523125996,79.61722488038163,1419,99.65673667192122,tabhet1.2_stem
22,7.0,25.0,102.5,258.0798980496452,232.6684397163118,1438,53.39447816400805,tabhet1.2_stem
23,10.0,31.0,237.0,16.274261603375603,82.30379746835418,1459,96.97016408394957,tabhet1.2_stem
24,9.0,18.0,95.0,35.21052631578949,82.71578947368403,1461,96.55817207861979,tabhet1.2_stem
25,8.0,20.0,100.0,53.939999999999934,83.35999999999987,1466,95.913961552304,tabhet1.2_stem
26,19.0,699.0,3501.0,331.3239074549888,90.67809197372465,1558,88.59586957858221,tabhet1.2_stem
27,9.333333333333334,64.0,254.66666666666666,99.05740376140004,190.22188371923505,1607,10.947922166930416,tabhet1.2_stem
28,7.333333333333333,57.333333333333336,232.66666666666666,285.5811965811972,185.9280764280767,1609,6.6541148757724216,tabhet1.2_stem
29,8.0,55.0,267.0,460.2471910112362,183.4756554307114,1611,4.20169387840761,tabhet1.2_stem
30,6.0,13.0,59.0,499.8644067796604,183.0677966101696,1613,3.7938350578654934,tabhet1.2_stem
31,6.0,17.0,75.0,515.1600000000005,182.53333333333327,1615,3.25937178102933,tabhet1.2_stem
32,32.0,581.0,5282.0,243.88905717527993,254.30272624006062,1661,75.02876468775659,tabhet1.2_stem
33,8.0,21.0,128.0,50.28125,68.6875,1666,110.586461552304,tabhet1.2_stem
34,5.0,9.0,25.0,442.57500000000005,265.39166666666665,1701,86.11770511436265,tabhet1.2_stem
35,8.0,23.0,114.0,651.307017543861,202.92982456140356,1704,23.655863009099505,tabhet1.2_stem
36,4.25,14.0,36.0,639.383701632129,279.24351427348853,1758,99.96955272118458,tabhet1.2_stem
37,9.0,36.0,123.0,104.46341463414639,141.48780487804845,1771,37.78615667425521,tabhet1.2_stem
38,8.333333333333334,24.166666666666668,94.66666666666667,273.60990168092604,234.52903886297216,1817,55.25507731066792,tabhet1.2_stem
39,6.0,15.0,63.0,632.9523809523814,203.36507936507948,1819,24.091117812775366,tabhet1.2_stem
40,7.666666666666667,35.666666666666664,104.0,364.2458181594968,275.9606488024554,1885,96.68668725015097,tabhet1.2_stem
41,8.0,23.5,90.0,667.5351547813009,274.0172954004258,1887,94.74333384812212,tabhet1.2_stem
42,7.3,30.6,112.7,284.0669489248926,231.52410435039187,1933,52.25014279808795,tabhet1.2_stem
43,5.666666666666667,9.333333333333334,26.11111111111111,375.5848919702255,73.67060693229978,1941,105.60335462000424,tabhet1.2_stem
44,6.0,25.0,86.5,297.85292022792027,181.38162393162378,2032,2.107662379319919,tabhet1.2_stem
45,8.5,33.5,142.0,200.45774365821063,96.91969292389835,2045,82.35426862840546,tabhet1.2_stem
46,8.0,56.2,247.5,374.3392799700265,121.87040359243122,2066,57.40355795987271,tabhet1.2_stem
47,7.75,18.25,64.0,429.1189324132998,117.70724430998835,2068,61.56671724231559,tabhet1.2_stem
48,7.0,66.0,260.0,638.3269230769253,134.46153846153885,2074,44.81242309076555,tabhet1.2_stem
49,22.0,699.0,3921.0,377.92272379497336,165.54858454476073,2114,13.725377007545006,tabhet1.2_stem
50,8.857142857142858,147.14285714285714,676.7142857142857,375.34738075133373,208.43639589933792,2122,55.4712333810818,tabhet1.2_stem
51,12.5,26.0,111.5,341.4715496368036,219.50960451977394,2340,40.235642967470014,tabhet1.2_stem
52,20.0,699.0,3586.0,354.4406023424421,81.23089793642026,2352,98.04306361588459,tabhet1.2_stem
53,7.222222222222222,31.444444444444443,114.22222222222223,370.48888978199295,113.13892959947131,2519,66.1350319528327,tabhet1.2_stem
54,16.25,172.5,1188.5,183.61371405988396,278.9020101486346,2603,99.62804859632789,tabhet1.2_stem
55,4.0,47.0,107.0,208.66355140186946,263.4485981308416,2618,84.1746365785371,tabhet1.2_stem
56,11.25,65.5,341.125,322.52672683473963,276.73344262187123,2651,97.45948106956641,tabhet1.2_stem
57,8.8,72.6,309.6,406.1284376576473,270.7308300451468,2717,91.45686849284235,tabhet1.2_stem
58,7.0,20.0,78.0,155.19230769230793,282.94871794871835,2757,103.67475639641395,tabhet1.2_stem
59,3.6,11.4,26.2,266.0407980425372,280.35079616036137,2759,101.07683460805738,tabhet1.2_stem
60,6.0,26.0,92.0,445.97826086956536,87.65217391304327,2761,91.62178763926052,tabhet1.2_stem
61,5.0,33.0,108.0,358.2983193277306,285.03408029878653,2978,105.76011874648219,tabhet1.2_stem
62,5.0,38.0,109.0,637.220183486237,230.23853211009188,3037,50.96457055778774,tabhet1.2_stem
63,11.0,59.0,244.0,647.3401639344237,69.3196721311473,3101,109.95428942115646,tabhet1.2_stem
64,8.0,76.85714285714286,286.85714285714283,328.3193785253621,75.78585963308238,3143,103.48810191922175,tabhet1.2_stem
65,10.0,61.75,204.5,147.14400244470727,79.42805102759816,3162,99.84591052470614,tabhet1.2_stem
66,22.0,699.0,3891.0,361.799794397318,103.93857620149703,3206,75.33538535081338,tabhet1.2_stem
67,8.0,55.0,207.0,82.13043478260842,77.02415458937176,3267,102.24980696293203,tabhet1.2_stem
68,6.0,49.0,161.0,476.38509316770103,259.8260869565209,3271,80.55212540421775,tabhet1.2_stem
69,8.0,34.0,147.0,586.918367346938,33.63945578231293,3358,145.63450576999108,tabhet1.2_stem
70,7.0,112.0,396.0,178.16666666666612,79.08585858585865,3436,100.18810296644541,tabhet1.2_stem
71,8.0,33.0,148.0,106.17567567567538,77.72972972972988,3438,101.54423182257428,tabhet1.2_stem
72,4.0,20.0,57.0,302.91228070175424,74.12280701754388,3569,105.15115453476014,tabhet1.2_stem
73,7.0,21.5,73.0,629.9731060606059,227.284090909091,3666,48.010129356786905,tabhet1.2_stem
74,6.0,35.0,94.0,154.02127659574447,151.80851063829817,3742,27.46545091400614,tabhet1.2_stem
75,8.0,78.0,272.0,661.6838235294086,75.26838235294083,3749,104.00557919936283,tabhet1.2_stem
0,34.0,957.0,9576.0,460.05378028411656,108.71188387635632,10,10.080995188495606,casarb2.2_stem
1,10.8,36.93333333333333,185.53333333333333,533.7306383748189,146.95748552136928,69,28.16460645651618,casarb2.2_stem
2,8.75,38.75,155.5,618.6429614244505,148.5121724558661,71,29.719293391012776,casarb2.2_stem
3,8.2,47.8,188.0,353.907333787403,135.84737086321337,232,17.054491798360015,casarb2.2_stem
4,7.333333333333333,22.333333333333332,78.0,742.2710679151352,87.48726245505902,258,31.3056166097941,casarb2.2_stem
5,16.571428571428573,152.14285714285714,1364.142857142857,481.24420353520014,112.4909628775611,297,8.005298449088162,casarb2.2_stem
6,8.5,43.25,182.75,585.6807015503584,93.40873788860978,308,25.384141176243432,casarb2.2_stem
7,8.25,27.5,115.0,711.9146476897868,86.70166542043913,312,32.09121364441408,casarb2.2_stem
8,11.5,65.25,351.5,770.4019924870927,83.59452200224311,316,35.198357062609745,casarb2.2_stem
9,18.0,302.6666666666667,1880.0,471.9707782961484,95.5929144082648,318,23.199964656589632,casarb2.2_stem
10,7.0,26.0,80.0,538.9000000000008,93.22500000000014,321,25.567879064853173,casarb2.2_stem
11,12.666666666666666,50.666666666666664,237.66666666666666,904.4365451164504,78.5783936571526,329,40.214485407700465,casarb2.2_stem
12,8.9,31.2,126.5,743.1562428831876,88.8295289320899,335,29.963350132763264,casarb2.2_stem
